,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,emotion,id
0,1.96,2.33,0.01,0.9,0.0,0.0,0.27,0.19,0.05,0.1,0.38,0.0,0.0,0.0,1.47,1.6,0.06,8,08-07-pn9712
0,2.08,1.57,1.3,1.53,0.56,1.55,0.39,1.95,1.65,1.34,0.93,0.16,0.1,0.0,3.87,1.45,0.0,6,06-18-pn2651
0,0.4,1.9,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.71,0.0,0.83,1.01,0.0,6,06-10-pn8948
0,0.82,0.36,1.25,0.36,0.0,0.63,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.92,1.26,1.02,6,06-17-pn4030
0,0.33,0.46,0.0,0.29,0.0,0.0,0.0,0.0,0.01,0.09,0.43,0.51,0.0,0.27,0.0,1.17,0.0,8,08-23-pn7638
0,0.38,0.05,1.81,0.08,0.0,0.0,0.16,0.21,0.0,0.0,0.05,0.0,0.0,0.0,1.62,1.82,0.0,4,04-02-pn1825
0,0.04,0.0,0.0,0.48,0.25,2.13,0.0,0.0,0.92,0.31,0.0,0.0,0.92,0.11,1.42,0.4,0.28,2,02-14-pn236
0,0.0,0.0,1.4,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,05-02-pn7144
0,0.62,0.0,1.94,0.06,0.0,0.52,0.09,0.0,0.0,0.35,0.7,0.16,0.72,0.0,1.16,1.53,1.02,4,04-05-pn3128
0,0.0,0.14,0.66,0.12,0.0,0.0,0.28,0.0,0.0,0.22,0.15,0.0,0.34,0.0,0.49,1.58,0.0,4,04-10-pn7669
0,0.0,0.0,0.09,0.0,0.0,0.54,0.24,0.02,0.08,0.69,0.0,0.0,0.09,0.23,1.17,1.05,0.29,5,05-17-pn3463
0,0.0,0.0,0.22,0.0,0.0,0.65,0.38,0.0,0.05,0.86,0.0,0.0,0.0,0.23,0.0,0.45,0.0,1,01-07-pn2564
0,0.0,0.0,1.12,0.0,0.23,1.25,0.18,0.35,0.0,0.86,0.0,0.03,0.95,0.0,0.0,0.0,0.46,5,05-01-pn4616
0,0.85,0.34,0.0,0.4,1.18,1.63,1.32,1.83,1.02,1.11,0.48,0.0,0.0,0.01,2.39,2.18,1.24,3,03-05-pn1374
0,0.0,0.0,1.17,0.0,2.83,2.66,2.83,2.49,0.81,1.03,1.64,0.8,1.71,0.0,2.68,0.4,1.2,7,07-19-pn3002
0,1.77,0.0,2.16,0.66,0.19,1.36,1.66,0.86,0.0,0.0,0.92,0.0,0.0,0.0,1.02,0.3,0.3,7,07-20-pn7378
0,0.0,0.0,1.28,0.4,2.25,3.9,2.92,1.16,0.89,1.67,0.0,0.0,0.84,0.0,2.06,1.8,0.75,3,03-03-pn4519
0,1.16,0.31,2.89,0.0,1.13,3.43,1.45,2.14,0.52,0.81,1.26,0.59,0.0,0.0,0.51,0.79,1.71,4,04-09-pn5541
0,0.0,0.0,0.9,0.0,0.66,1.1,2.1,0.62,0.0,0.31,0.91,0.0,0.0,0.0,2.05,1.64,0.11,5,05-19-pn8674
0,0.43,0.0,0.44,0.0,0.0,1.68,0.09,0.6,0.23,0.0,0.1,0.0,0.1,0.0,2.65,1.97,0.0,5,05-12-pn6144
0,0.1,0.1,1.55,0.37,0.0,0.48,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,4,04-02-pn2440
0,0.45,0.47,0.0,0.0,0.0,0.04,0.17,0.54,0.0,0.17,0.7,0.0,0.0,0.0,1.52,1.19,0.0,8,08-07-pn8814
0,2.71,0.16,2.79,0.0,0.0,1.76,0.31,1.53,1.31,0.0,0.0,0.0,0.0,0.0,2.1,1.85,0.0,4,04-24-pn525
0,0.62,0.54,1.11,0.52,0.0,0.73,0.47,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.61,0.04,1,01-09-pn9064
0,0.71,0.31,0.4,0.16,0.0,1.74,0.07,0.03,0.13,0.57,0.25,0.63,0.0,0.17,0.02,0.88,0.0,6,06-21-pn5099
0,0.0,0.0,1.87,0.0,0.73,1.89,2.49,1.98,0.0,0.63,0.62,0.05,0.0,0.0,1.76,2.15,1.5,4,04-19-pn2915
0,0.67,0.0,0.32,0.38,0.06,1.62,0.0,0.31,1.42,0.53,0.0,0.0,0.96,0.0,1.79,1.93,0.0,8,08-12-pn3981
0,0.05,0.16,0.0,0.0,1.27,1.67,0.42,0.98,2.47,2.31,0.0,0.51,0.92,0.97,0.59,0.1,0.79,3,03-07-pn8832
0,0.85,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.1,0.18,0.0,0.0,0.04,0.85,1.76,0.0,6,06-05-pn919
0,0.37,0.0,3.05,0.0,0.03,1.62,0.37,0.69,0.18,0.3,0.3,0.0,0.9,0.0,1.78,1.75,0.19,5,05-02-pn5435
0,1.2,2.3,0.0,0.36,0.55,0.79,0.62,0.61,2.35,0.47,0.0,0.0,0.7,0.0,1.65,0.0,0.87,8,08-20-pn5516
0,0.0,0.64,0.0,1.06,0.3,0.12,1.41,1.03,1.07,0.0,0.85,0.0,0.0,0.0,1.14,0.97,0.09,2,02-13-pn3662
0,0.0,0.03,0.0,1.13,0.54,0.36,1.38,0.0,0.5,0.0,0.89,0.0,1.37,0.0,0.0,0.0,0.91,5,05-20-pn9588
0,1.38,2.28,0.0,0.0,1.57,1.12,0.38,1.48,3.54,1.56,0.0,0.0,0.52,0.03,2.98,0.96,1.79,3,03-18-pn9272
0,0.83,0.0,2.15,0.0,0.51,3.13,1.53,0.0,0.0,0.09,0.46,0.6,0.0,0.0,0.0,1.14,0.56,8,08-09-pn9358
0,1.21,0.23,0.45,0.64,0.12,1.82,1.12,0.91,0.68,0.95,0.15,0.0,0.82,0.0,1.78,1.75,0.0,6,06-03-pn8478
0,0.0,0.27,0.0,0.65,0.0,0.08,0.0,0.0,0.39,1.08,0.26,0.3,0.82,0.38,0.21,1.17,0.0,4,04-10-pn3429
0,0.41,0.0,1.19,0.15,1.35,3.58,2.29,2.29,0.11,0.41,1.24,0.73,0.0,0.0,0.91,1.31,0.48,7,07-16-pn7162
0,0.92,0.5,0.99,0.0,0.0,0.64,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.26,1.49,8,08-17-pn2897
0,0.0,0.03,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.77,0.42,0.0,0.88,0.0,1.62,1.81,0.19,5,05-15-pn9075
0,0.0,0.31,0.0,0.7,0.61,0.03,1.11,0.95,1.13,0.51,1.3,0.0,0.0,0.0,1.63,0.86,0.2,3,03-11-pn3926
0,1.47,3.33,0.0,2.43,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,2.92,2.0,0.0,8,08-02-pn514
0,0.0,0.0,0.0,1.09,0.0,0.22,1.04,0.4,0.0,0.0,0.84,0.0,0.0,0.0,2.28,1.82,0.0,8,08-19-pn4768
0,0.72,2.03,0.0,0.6,0.0,0.73,0.17,0.0,0.87,0.79,0.77,0.27,0.94,0.16,0.25,0.25,0.69,2,02-10-pn5471
0,0.0,0.0,1.61,0.19,0.0,1.07,0.0,0.0,0.0,0.36,0.16,0.0,0.83,0.0,1.46,1.55,0.4,8,08-01-pn3752
0,0.0,0.39,0.0,0.56,0.0,0.0,0.55,0.0,0.0,0.23,0.83,0.58,0.19,0.07,0.0,0.52,0.0,1,01-13-pn5802
0,0.0,0.0,0.69,0.0,0.64,2.21,0.18,0.44,0.46,1.57,0.0,0.41,1.33,0.68,0.0,0.32,0.82,1,01-01-pn4683
0,0.85,0.0,1.18,0.0,1.26,3.33,2.31,2.33,0.75,0.31,0.82,0.0,0.66,0.0,3.35,1.96,0.11,7,07-12-pn2642
0,0.32,1.09,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.24,0.11,0.0,0.0,0.0,0.0,1.05,0.17,4,04-21-pn6811
0,0.73,1.06,0.0,0.0,2.02,2.12,0.67,2.7,3.45,1.66,0.0,0.0,0.0,0.0,3.63,0.63,1.21,3,03-08-pn6508
0,0.0,0.0,0.0,0.0,2.09,2.1,0.09,1.53,1.53,1.12,0.44,0.81,0.13,0.0,0.0,0.98,0.0,8,08-16-pn213
0,1.53,0.33,1.09,0.17,0.0,0.26,0.18,1.26,0.13,0.0,1.29,0.0,0.0,0.0,0.93,0.84,0.9,4,04-17-pn1840
0,0.04,0.37,0.23,0.0,0.1,0.96,1.42,1.21,0.29,0.0,0.0,0.05,0.28,0.0,0.4,0.33,0.06,7,07-22-pn7200
0,0.0,0.0,0.0,0.0,1.63,0.47,0.41,2.21,2.87,1.42,0.39,0.0,1.39,0.0,4.63,0.8,0.05,3,03-06-pn3327
0,0.0,0.0,0.06,0.01,0.95,2.42,0.46,1.23,2.29,0.71,0.2,0.0,0.3,0.0,2.49,0.62,0.0,3,03-02-pn1281
0,0.43,0.43,0.2,0.64,0.0,0.45,0.11,0.16,0.0,0.0,0.31,0.15,0.0,0.0,0.2,0.77,0.0,6,06-22-pn7719
0,0.0,0.1,1.21,0.31,0.0,0.24,0.06,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,04-02-pn2793
0,0.0,0.0,0.51,0.21,0.0,0.0,0.42,0.08,0.0,0.0,0.0,0.0,0.33,0.0,1.11,1.28,0.32,8,08-22-pn1589
0,0.26,0.03,0.0,0.61,0.0,0.72,0.41,0.27,0.0,0.0,0.43,0.12,0.0,0.0,0.11,0.06,0.23,6,06-22-pn7344
0,0.94,0.0,0.59,0.11,0.0,1.23,0.0,0.08,0.0,0.0,0.35,0.0,0.56,0.0,0.68,1.57,0.0,4,04-12-pn8148
0,0.0,0.0,0.0,0.0,2.66,2.32,0.64,2.0,2.02,1.39,1.23,1.65,0.27,0.0,0.0,0.0,0.17,3,03-16-pn2445
1,2.59,1.22,1.13,3.0,0.0,0.0,0.26,0.0,0.54,1.26,0.0,0.65,2.09,0.44,0.0,0.0,0.0,3,03-16-pn2445
0,1.07,1.7,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.22,0.11,0.0,0.77,0.0,0.76,0.35,0.85,4,04-24-pn1034
0,0.0,0.0,2.81,0.0,1.2,2.98,1.41,2.09,0.64,1.11,0.32,0.4,0.97,0.0,1.79,1.08,1.13,7,07-01-pn1221
0,0.19,0.1,0.0,0.25,1.6,2.52,0.81,1.21,2.57,1.98,0.0,0.07,0.75,0.08,2.87,0.98,0.02,3,03-04-pn6035
0,0.41,0.0,1.29,0.44,0.34,0.0,1.87,1.49,0.23,0.0,2.07,0.26,0.0,0.0,2.27,1.12,0.0,7,07-06-pn6848
0,0.99,0.0,1.41,0.12,0.32,0.72,1.49,0.58,0.0,0.0,1.12,0.0,0.0,0.0,0.64,0.0,0.0,7,07-20-pn5381
0,0.34,0.09,0.06,0.0,0.04,0.53,0.32,0.0,0.54,0.49,0.91,1.85,0.78,0.52,0.7,1.31,0.36,2,02-06-pn899
0,0.0,1.05,0.0,1.69,0.0,0.0,0.09,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.66,0.87,0.0,6,06-11-pn7537
0,1.96,2.17,0.0,0.14,0.21,0.74,0.31,0.85,0.86,0.0,0.0,0.0,0.24,0.0,1.99,0.95,2.97,6,06-22-pn7715
0,2.61,4.53,0.0,3.22,0.0,0.0,0.0,0.0,0.22,0.0,1.64,0.17,0.0,0.25,0.57,1.55,0.0,8,08-23-pn8691
0,0.0,0.0,0.0,0.0,0.42,0.93,0.92,0.0,0.08,0.0,0.61,0.0,0.0,0.0,1.25,1.35,0.46,2,02-19-pn5618
0,0.94,0.0,2.27,0.28,2.23,4.32,2.43,3.01,1.22,1.43,0.9,0.48,0.78,0.0,2.72,1.04,0.18,7,07-08-pn3239
0,0.88,0.62,0.0,0.63,1.73,2.65,1.11,1.68,2.37,2.29,0.32,0.22,0.98,0.1,3.16,1.32,0.0,3,03-04-pn8455
0,2.19,3.75,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.14,0.04,0.0,0.0,0.0,0.94,1.04,0.03,1,01-21-pn3442
0,0.0,0.0,1.04,0.0,0.83,2.12,1.69,2.73,0.63,0.19,0.85,0.0,0.0,0.13,2.61,0.45,0.0,5,05-07-pn1871
0,2.73,1.14,0.59,2.22,0.11,2.18,0.0,0.85,1.43,0.0,0.24,0.0,1.38,0.0,2.39,1.8,0.0,6,06-12-pn6917
0,0.0,0.0,0.83,0.0,0.26,1.79,0.89,0.77,0.0,0.63,0.47,0.0,0.1,0.0,1.94,1.61,1.32,8,08-07-pn8812
0,0.0,0.0,0.87,0.0,0.5,1.36,2.0,1.98,0.2,0.3,0.72,0.15,0.44,0.0,1.39,1.36,0.26,7,07-22-pn7198
0,0.0,0.0,1.3,0.0,0.35,0.96,0.46,1.39,0.14,0.45,0.08,0.0,0.85,0.0,1.74,1.48,0.53,5,05-01-pn9636
0,1.4,1.17,0.0,3.78,0.0,0.0,0.0,0.36,0.13,0.0,0.58,0.0,0.0,0.0,2.53,2.52,0.0,8,08-05-pn2908
0,0.11,0.0,0.73,0.2,0.0,0.32,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,3.01,1.04,0.25,5,05-06-pn5287
0,0.2,0.0,1.58,0.42,0.94,0.08,0.21,2.01,1.02,0.12,0.43,0.03,0.67,0.0,3.88,2.13,0.0,7,07-06-pn817
0,0.95,1.42,0.15,2.23,0.0,0.2,0.0,0.25,0.0,0.0,0.58,0.0,0.24,0.0,1.91,1.81,0.24,5,05-08-pn905
0,0.0,0.0,0.72,0.0,2.35,3.42,2.74,1.25,0.89,0.0,0.0,0.5,0.0,0.0,3.97,0.69,0.0,5,05-18-pn2453
0,0.93,0.36,0.0,0.0,0.0,0.87,0.0,0.0,0.3,0.0,0.0,0.0,0.02,0.0,0.94,1.64,0.2,2,02-12-pn614
0,0.0,0.0,2.6,0.0,1.78,3.25,1.94,3.26,0.62,0.99,0.88,0.54,0.83,0.0,1.74,1.21,1.63,7,07-01-pn1218
0,1.11,2.1,0.0,0.0,0.06,0.84,0.0,0.06,1.43,0.0,0.33,0.0,0.42,0.0,2.39,0.18,1.5,2,02-10-pn9203
0,0.13,0.48,0.63,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.45,0.05,0.0,0.0,0.58,1.13,0.0,6,06-21-pn9790
0,0.0,0.0,0.66,1.57,0.0,0.0,0.0,0.32,0.0,0.0,0.37,0.11,0.87,0.0,1.85,2.11,0.0,8,08-06-pn4557
0,0.19,0.04,2.31,0.0,0.0,0.46,0.23,0.86,0.38,0.0,0.31,0.0,0.0,0.0,1.89,1.27,0.0,4,04-02-pn8999
0,0.05,0.43,0.2,0.13,0.0,0.0,0.34,0.0,0.0,0.01,0.0,0.0,0.57,0.0,0.69,1.38,0.37,1,01-03-pn7471
0,2.79,3.21,0.0,2.57,0.0,0.0,0.0,0.68,0.33,0.0,0.42,0.01,0.15,0.0,1.54,1.4,0.0,6,06-08-pn1792
0,0.98,0.77,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,1.35,1.4,0.14,2,02-12-pn928
0,1.61,1.32,1.04,0.0,0.0,0.92,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.17,0.0,0.0,1.13,2,02-17-pn76
0,1.71,0.02,2.07,0.0,0.98,3.29,1.65,1.05,0.52,1.02,0.79,0.31,0.94,0.0,1.95,1.73,1.09,4,04-03-pn8393
0,0.41,0.0,0.84,0.0,0.0,0.76,0.59,0.36,0.0,0.0,0.26,0.0,0.01,0.0,0.33,0.99,3.23,4,04-22-pn8022
0,0.41,0.0,0.4,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.64,0.0,0.0,0.11,2.39,0.22,0.53,5,05-14-pn6206
0,0.34,0.0,0.08,0.0,0.08,1.46,0.21,0.75,0.46,0.22,0.0,0.24,0.11,0.34,1.66,0.9,0.57,2,02-14-pn9731
1,0.7,0.56,2.37,2.87,0.0,0.21,0.0,0.0,0.63,0.66,0.25,1.15,0.84,0.48,0.0,0.0,0.0,2,02-14-pn9731
0,0.76,0.96,0.0,0.37,2.06,2.16,0.46,2.73,3.64,1.66,0.0,0.0,0.13,0.0,3.7,0.62,0.8,3,03-08-pn2660
0,0.0,0.32,0.21,0.0,0.0,0.35,0.15,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.53,2.04,1.93,5,05-23-pn5696
0,0.0,0.0,0.0,0.0,0.2,0.99,0.32,0.0,0.75,1.77,0.0,0.93,0.0,0.35,0.0,0.26,0.5,2,02-07-pn7516
0,0.0,0.05,0.23,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.72,0.97,0.0,0.0,0.0,1.51,0.0,5,05-03-pn6858
0,0.8,0.18,0.28,0.0,0.46,1.32,0.18,1.44,0.78,0.42,0.39,0.12,0.0,0.0,2.12,1.27,0.0,8,08-21-pn9617
0,0.72,0.69,0.03,0.0,2.08,1.76,1.17,2.65,2.68,1.96,0.0,0.0,0.03,0.0,3.32,1.61,0.97,3,03-07-pn7501
0,0.0,0.0,0.84,0.0,0.54,2.07,0.38,0.94,0.56,1.31,0.0,0.12,1.29,0.33,0.81,1.07,1.24,2,02-01-pn4571
0,0.0,0.0,0.0,0.28,0.0,0.73,0.64,0.0,0.0,0.0,0.4,0.04,0.0,0.0,0.0,0.21,0.36,2,02-22-pn886
0,1.11,0.89,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.92,1.07,0.84,1,01-05-pn795
0,0.49,0.0,0.0,0.0,1.74,2.55,0.0,1.65,2.63,1.8,0.0,0.0,0.0,0.37,2.79,0.05,0.8,3,03-01-pn5241
0,0.0,0.0,0.37,0.09,0.0,0.31,1.26,1.42,0.0,0.0,1.1,0.25,0.0,0.0,0.8,1.52,0.0,8,08-13-pn6325
0,0.0,0.0,0.0,0.0,0.7,1.66,0.84,0.0,0.43,0.55,0.86,0.79,0.25,0.3,0.0,0.0,0.63,8,08-19-pn4987
0,0.74,1.63,0.0,0.94,0.0,0.17,0.0,0.0,0.39,0.13,0.0,0.0,0.95,0.0,1.47,0.68,0.39,2,02-24-pn4863
0,0.0,0.0,1.38,0.0,0.27,1.81,1.56,0.0,0.33,0.0,0.2,0.0,0.0,0.78,0.64,0.17,0.56,7,07-20-pn4073
0,0.51,0.0,0.28,1.81,0.14,2.02,0.53,1.42,0.84,0.0,0.33,0.0,0.0,0.0,3.52,1.65,0.0,5,05-12-pn3074
0,1.04,0.0,2.64,0.22,1.56,4.33,1.31,2.0,0.67,0.96,0.21,0.0,0.59,0.0,1.44,1.08,0.75,7,07-09-pn8034
0,0.77,0.0,2.34,0.0,1.22,3.18,0.83,0.75,0.31,0.51,0.0,0.52,0.0,0.29,0.0,0.92,1.42,4,04-21-pn8161
0,2.29,3.28,0.0,1.69,0.0,0.0,0.07,0.28,0.65,0.0,0.0,0.0,0.0,0.0,1.75,0.82,0.0,8,08-02-pn9761
0,2.98,3.46,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.57,0.18,0.13,0.85,0.18,2.27,1.29,0.0,8,08-04-pn2222
0,2.47,1.41,0.14,1.43,0.54,1.13,0.0,1.62,2.03,1.09,0.0,0.42,1.24,0.0,3.31,2.32,0.0,6,06-24-pn9524
0,0.0,0.0,0.86,0.0,0.32,0.32,0.08,0.32,0.56,1.3,0.0,0.0,1.63,0.0,0.22,0.56,3.47,2,02-01-pn5774
0,0.94,1.04,0.19,0.0,0.0,1.33,0.67,0.0,0.0,0.0,0.58,0.25,1.01,0.45,1.02,0.76,1.81,8,08-04-pn3950
0,1.08,0.79,0.0,0.2,1.39,2.56,0.0,1.79,3.38,1.03,0.0,0.0,0.99,0.0,2.72,0.81,0.0,3,03-12-pn8746
0,1.26,0.1,2.19,0.08,0.12,1.78,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.98,0.51,4,04-09-pn151
0,0.0,0.1,0.03,0.0,0.0,1.17,0.47,0.54,0.78,0.0,0.0,0.0,0.0,0.0,1.61,0.27,0.42,2,02-02-pn8909
0,0.0,0.0,2.85,0.0,2.26,3.13,2.65,1.75,0.95,1.26,0.83,0.0,1.04,0.0,2.4,1.08,0.13,7,07-10-pn9233
0,2.26,1.54,0.27,2.99,0.0,0.37,0.0,0.0,0.18,0.0,0.3,0.0,0.21,0.0,1.8,2.49,0.0,6,06-12-pn5060
0,1.38,2.75,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.42,0.0,0.0,0.0,1.21,8,08-20-pn5514
0,1.04,0.17,1.28,0.0,0.0,0.57,0.0,0.0,0.28,1.07,0.24,0.27,1.57,0.14,0.11,1.01,0.85,6,06-17-pn1491
1,2.76,1.16,0.0,1.49,0.16,0.0,0.0,0.92,1.29,0.56,0.0,0.88,0.5,0.0,0.0,0.0,0.0,6,06-17-pn1491
0,0.0,0.0,1.07,0.04,0.7,2.71,1.27,2.74,0.63,0.56,0.15,0.0,0.0,0.0,3.62,2.03,0.0,5,05-07-pn3455
0,0.22,0.0,1.22,0.0,1.22,0.3,0.43,1.61,1.02,0.25,0.17,0.22,0.0,0.0,3.47,2.01,0.0,7,07-06-pn2287
0,1.74,2.21,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.83,0.0,2.59,1.34,0.0,8,08-04-pn7819
0,0.78,1.6,0.0,0.35,1.78,2.07,1.4,2.84,2.39,2.05,0.73,0.0,0.61,0.0,3.94,1.59,1.7,3,03-08-pn6640
0,1.21,1.57,0.24,1.93,0.0,0.37,0.08,0.13,0.13,0.0,0.0,0.0,0.0,0.19,0.59,0.77,0.53,8,08-08-pn2706
0,0.0,0.16,0.09,0.21,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,5,05-02-pn7138
0,0.66,0.05,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.23,0.34,1.25,1.54,0.34,5,05-05-pn3010
0,0.0,0.0,0.13,0.16,0.0,0.38,0.0,0.01,1.43,0.85,0.0,0.83,0.23,1.09,0.21,1.23,0.06,4,04-23-pn7179
0,0.06,0.66,0.0,0.0,0.41,0.55,0.62,0.24,0.95,0.49,0.0,0.0,0.0,0.0,2.11,1.69,1.33,2,02-07-pn3314
0,0.28,0.0,0.83,0.0,0.75,1.45,0.0,1.3,0.61,1.03,1.01,1.13,1.67,0.0,0.36,0.87,0.0,6,06-16-pn7526
0,1.15,0.49,1.7,0.0,0.0,0.71,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.61,0.94,2,02-17-pn71
0,0.0,0.0,0.0,0.47,0.0,0.0,0.72,0.04,0.0,0.0,0.51,0.04,0.0,0.0,0.0,0.02,0.56,7,07-22-pn7590
0,1.73,3.27,0.0,3.3,0.72,0.42,0.99,1.48,1.82,1.12,0.66,0.0,0.97,0.0,4.67,2.8,0.0,3,03-18-pn6950
0,0.77,0.82,0.0,2.66,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.69,2.18,0.0,8,08-05-pn2909
0,0.0,0.0,0.55,0.37,0.0,0.48,0.52,0.0,0.0,0.0,0.15,0.0,0.49,0.0,0.78,1.42,0.5,8,08-03-pn9427
0,0.46,0.42,0.07,0.0,0.0,0.0,0.0,0.55,0.15,0.19,0.2,0.0,0.38,0.0,1.17,1.64,0.0,6,06-10-pn5675
0,1.13,1.2,0.09,2.44,0.28,1.42,1.14,1.32,0.5,0.65,0.67,0.0,1.4,0.0,2.18,2.26,0.0,5,05-08-pn4813
0,1.7,0.0,2.26,0.0,1.14,2.53,1.15,1.78,0.19,0.92,1.07,0.05,0.21,0.0,2.24,2.67,0.94,4,04-07-pn2728
0,0.0,0.0,0.43,0.0,0.24,1.29,1.46,1.15,0.0,0.14,0.87,0.0,0.0,0.0,1.75,1.61,1.09,4,04-19-pn8162
0,0.79,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.13,0.32,0.0,0.0,0.0,0.93,1.8,0.0,6,06-05-pn9167
0,0.0,0.0,1.31,0.0,1.14,2.47,2.69,1.69,0.19,1.06,0.49,0.38,0.45,0.0,2.66,3.24,1.37,8,08-19-pn2933
0,1.97,1.35,1.99,0.48,0.0,0.76,0.0,0.96,0.58,0.84,0.61,0.04,1.45,0.0,1.42,1.03,0.8,6,06-17-pn1238
0,1.91,3.15,0.0,0.0,0.11,1.31,0.0,0.43,1.4,1.27,0.0,0.39,0.07,0.0,1.92,1.46,0.82,2,02-21-pn4589
0,1.31,0.0,1.11,0.0,1.49,2.72,1.9,2.68,1.18,1.16,0.0,0.62,1.06,0.0,4.0,2.25,0.11,7,07-24-pn7533
0,0.59,0.0,0.0,0.0,0.0,0.87,0.57,0.0,0.0,0.02,0.54,0.23,0.0,0.47,0.0,0.0,0.9,5,05-17-pn5740
0,0.49,0.0,0.48,0.0,0.81,2.81,1.33,1.37,0.54,0.69,0.0,0.0,1.23,0.0,2.28,1.44,1.48,2,02-03-pn2068
0,0.0,0.0,0.52,0.0,0.0,0.09,0.33,0.0,0.0,0.0,0.06,0.0,0.62,0.0,0.72,1.39,0.37,1,01-03-pn2617
0,0.0,0.0,0.52,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.5,0.0,0.87,0.82,0.0,7,07-14-pn6623
0,2.71,3.61,0.0,1.33,0.63,1.46,0.0,1.52,1.19,1.01,0.45,0.0,1.08,0.12,2.14,1.36,1.52,3,03-05-pn5429
0,0.55,0.91,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.44,0.3,0.0,0.05,0.0,1.29,0.45,1,01-23-pn8400
0,0.0,0.0,1.26,0.0,1.48,2.55,2.33,2.47,1.26,1.58,0.85,0.0,0.22,0.0,3.05,1.81,0.65,4,04-19-pn3203
0,0.0,0.0,0.0,0.33,0.2,1.8,0.91,0.59,0.14,0.0,0.6,0.34,0.0,0.0,0.0,0.0,0.25,2,02-22-pn892
0,0.64,0.7,0.0,0.2,0.78,0.0,0.27,1.7,1.91,0.26,1.19,0.0,1.15,0.0,4.08,2.33,0.29,3,03-06-pn3328
0,0.0,0.07,0.0,0.57,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.93,0.17,1,01-11-pn9061
0,0.75,1.32,0.0,0.14,0.52,1.1,0.39,1.06,1.94,1.29,0.0,0.07,0.63,0.48,0.6,0.0,0.72,3,03-08-pn5293
0,1.18,2.4,0.0,0.09,0.1,0.77,0.0,0.19,1.53,0.75,0.0,0.0,1.23,0.0,1.63,1.38,1.39,3,03-10-pn4475
0,0.87,0.41,0.52,0.0,0.71,2.39,1.67,1.5,0.44,0.56,0.19,0.02,1.19,0.0,1.71,0.84,1.23,2,02-03-pn6999
0,0.0,0.83,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.22,0.14,0.0,0.48,0.0,5,05-20-pn6898
0,0.58,0.54,0.18,0.74,0.0,0.64,0.01,0.45,0.21,0.0,0.68,0.0,0.35,0.0,3.01,2.01,0.0,6,06-10-pn9828
0,0.0,0.0,0.0,0.0,1.61,1.4,0.62,1.74,2.77,1.91,0.55,0.0,0.33,0.0,2.96,0.57,1.42,3,03-15-pn6053
0,2.04,2.65,0.0,1.82,0.33,0.0,0.0,0.83,1.45,0.94,0.31,0.0,1.66,0.0,2.11,0.95,0.0,6,06-08-pn1318
